"table_schema","table_name","column_name","data_type","character_maximum_length"
"public","mail_push","id","integer",NULL
"public","mail_push","mail_push_device_id","integer",NULL
"public","mail_push","create_uid","integer",NULL
"public","mail_push","write_uid","integer",NULL
"public","mail_push","payload","text",NULL
"public","mail_push","create_date","timestamp without time zone",NULL
"public","mail_push","write_date","timestamp without time zone",NULL
"public","mail_push_device","id","integer",NULL
"public","mail_push_device","partner_id","integer",NULL
"public","mail_push_device","create_uid","integer",NULL
"public","mail_push_device","write_uid","integer",NULL
"public","mail_push_device","endpoint","character varying",NULL
"public","mail_push_device","keys","character varying",NULL
"public","mail_push_device","expiration_time","timestamp without time zone",NULL
"public","mail_push_device","create_date","timestamp without time zone",NULL
"public","mail_push_device","write_date","timestamp without time zone",NULL
"public","mail_scheduled_message","id","integer",NULL
"public","mail_scheduled_message","res_id","integer",NULL
"public","mail_scheduled_message","author_id","integer",NULL
"public","mail_scheduled_message","create_uid","integer",NULL
"public","mail_scheduled_message","write_uid","integer",NULL
"public","mail_scheduled_message","subject","character varying",NULL
"public","mail_scheduled_message","composition_comment_option","character varying",NULL
"public","mail_scheduled_message","model","character varying",NULL
"public","mail_scheduled_message","send_context","jsonb",NULL
"public","mail_scheduled_message","body","text",NULL
"public","mail_scheduled_message","notification_parameters","text",NULL
"public","mail_scheduled_message","is_note","boolean",NULL
"public","mail_scheduled_message","scheduled_date","timestamp without time zone",NULL
"public","mail_scheduled_message","create_date","timestamp without time zone",NULL
"public","mail_scheduled_message","write_date","timestamp without time zone",NULL
"public","mail_scheduled_message_res_partner_rel","mail_scheduled_message_id","integer",NULL
"public","mail_scheduled_message_res_partner_rel","res_partner_id","integer",NULL
"public","mail_template","id","integer",NULL
"public","mail_template","model_id","integer",NULL
"public","mail_template","user_id","integer",NULL
"public","mail_template","mail_server_id","integer",NULL
"public","mail_template","ref_ir_act_window","integer",NULL
"public","mail_template","create_uid","integer",NULL
"public","mail_template","write_uid","integer",NULL
"public","mail_template","template_fs","character varying",NULL
"public","mail_template","lang","character varying",NULL
"public","mail_template","model","character varying",NULL
"public","mail_template","email_from","character varying",NULL
"public","mail_template","email_to","character varying",NULL
"public","mail_template","partner_to","character varying",NULL
"public","mail_template","email_cc","character varying",NULL
"public","mail_template","reply_to","character varying",NULL
"public","mail_template","email_layout_xmlid","character varying",NULL
"public","mail_template","scheduled_date","character varying",NULL
"public","mail_template","name","jsonb",NULL
"public","mail_template","description","jsonb",NULL
"public","mail_template","subject","jsonb",NULL
"public","mail_template","body_html","jsonb",NULL
"public","mail_template","active","boolean",NULL
"public","mail_template","use_default_to","boolean",NULL
"public","mail_template","auto_delete","boolean",NULL
"public","mail_template","create_date","timestamp without time zone",NULL
"public","mail_template","write_date","timestamp without time zone",NULL
"public","mail_template_ir_actions_report_rel","mail_template_id","integer",NULL
"public","mail_template_ir_actions_report_rel","ir_actions_report_id","integer",NULL
"public","mail_template_mail_template_reset_rel","mail_template_reset_id","integer",NULL
"public","mail_template_mail_template_reset_rel","mail_template_id","integer",NULL
"public","mail_template_preview","id","integer",NULL
"public","mail_template_preview","mail_template_id","integer",NULL
"public","mail_template_preview","create_uid","integer",NULL
"public","mail_template_preview","write_uid","integer",NULL
"public","mail_template_preview","resource_ref","character varying",NULL
"public","mail_template_preview","lang","character varying",NULL
"public","mail_template_preview","create_date","timestamp without time zone",NULL
"public","mail_template_preview","write_date","timestamp without time zone",NULL
"public","mail_template_reset","id","integer",NULL
"public","mail_template_reset","create_uid","integer",NULL
"public","mail_template_reset","write_uid","integer",NULL
"public","mail_template_reset","create_date","timestamp without time zone",NULL
"public","mail_template_reset","write_date","timestamp without time zone",NULL
"public","mail_tracking_value","id","integer",NULL
"public","mail_tracking_value","field_id","integer",NULL
"public","mail_tracking_value","old_value_integer","integer",NULL
"public","mail_tracking_value","new_value_integer","integer",NULL
"public","mail_tracking_value","currency_id","integer",NULL
"public","mail_tracking_value","mail_message_id","integer",NULL
"public","mail_tracking_value","create_uid","integer",NULL
"public","mail_tracking_value","write_uid","integer",NULL
"public","mail_tracking_value","old_value_char","character varying",NULL
"public","mail_tracking_value","new_value_char","character varying",NULL
"public","mail_tracking_value","field_info","jsonb",NULL
"public","mail_tracking_value","old_value_text","text",NULL
"public","mail_tracking_value","new_value_text","text",NULL
"public","mail_tracking_value","old_value_datetime","timestamp without time zone",NULL
"public","mail_tracking_value","new_value_datetime","timestamp without time zone",NULL
"public","mail_tracking_value","create_date","timestamp without time zone",NULL
"public","mail_tracking_value","write_date","timestamp without time zone",NULL
"public","mail_tracking_value","old_value_float","double precision",NULL
"public","mail_tracking_value","new_value_float","double precision",NULL
"public","message_attachment_rel","message_id","integer",NULL
"public","message_attachment_rel","attachment_id","integer",NULL
"public","module_country","module_id","integer",NULL
"public","module_country","country_id","integer",NULL
"public","orm_signaling_assets","id","integer",NULL
"public","orm_signaling_assets","date","timestamp without time zone",NULL
"public","orm_signaling_default","id","integer",NULL
"public","orm_signaling_default","date","timestamp without time zone",NULL
"public","orm_signaling_groups","id","integer",NULL
"public","orm_signaling_groups","date","timestamp without time zone",NULL
"public","orm_signaling_registry","id","integer",NULL
"public","orm_signaling_registry","date","timestamp without time zone",NULL
"public","orm_signaling_routing","id","integer",NULL
"public","orm_signaling_routing","date","timestamp without time zone",NULL
"public","orm_signaling_stable","id","integer",NULL
"public","orm_signaling_stable","date","timestamp without time zone",NULL
"public","orm_signaling_templates","id","integer",NULL
"public","orm_signaling_templates","date","timestamp without time zone",NULL
"public","phone_blacklist","id","integer",NULL
"public","phone_blacklist","create_uid","integer",NULL
"public","phone_blacklist","write_uid","integer",NULL
"public","phone_blacklist","number","character varying",NULL
"public","phone_blacklist","active","boolean",NULL
"public","phone_blacklist","create_date","timestamp without time zone",NULL
"public","phone_blacklist","write_date","timestamp without time zone",NULL
"public","phone_blacklist_remove","id","integer",NULL
"public","phone_blacklist_remove","create_uid","integer",NULL
"public","phone_blacklist_remove","write_uid","integer",NULL
"public","phone_blacklist_remove","phone","character varying",NULL
"public","phone_blacklist_remove","reason","character varying",NULL
"public","phone_blacklist_remove","create_date","timestamp without time zone",NULL
"public","phone_blacklist_remove","write_date","timestamp without time zone",NULL
"public","portal_share","id","integer",NULL
"public","portal_share","res_id","integer",NULL
"public","portal_share","create_uid","integer",NULL
"public","portal_share","write_uid","integer",NULL
"public","portal_share","res_model","character varying",NULL
"public","portal_share","note","text",NULL
"public","portal_share","create_date","timestamp without time zone",NULL
"public","portal_share","write_date","timestamp without time zone",NULL
"public","portal_share_res_partner_rel","portal_share_id","integer",NULL
"public","portal_share_res_partner_rel","res_partner_id","integer",NULL
"public","portal_wizard","id","integer",NULL
"public","portal_wizard","create_uid","integer",NULL
"public","portal_wizard","write_uid","integer",NULL
"public","portal_wizard","welcome_message","text",NULL
"public","portal_wizard","create_date","timestamp without time zone",NULL
"public","portal_wizard","write_date","timestamp without time zone",NULL
"public","portal_wizard_res_partner_rel","portal_wizard_id","integer",NULL
"public","portal_wizard_res_partner_rel","res_partner_id","integer",NULL
"public","portal_wizard_user","id","integer",NULL
"public","portal_wizard_user","wizard_id","integer",NULL
"public","portal_wizard_user","partner_id","integer",NULL
"public","portal_wizard_user","create_uid","integer",NULL
"public","portal_wizard_user","write_uid","integer",NULL
"public","portal_wizard_user","email","character varying",NULL
"public","portal_wizard_user","create_date","timestamp without time zone",NULL
"public","portal_wizard_user","write_date","timestamp without time zone",NULL
"public","privacy_log","id","integer",NULL
"public","privacy_log","user_id","integer",NULL
"public","privacy_log","create_uid","integer",NULL
"public","privacy_log","write_uid","integer",NULL
"public","privacy_log","anonymized_name","character varying",NULL
"public","privacy_log","anonymized_email","character varying",NULL
"public","privacy_log","execution_details","text",NULL
"public","privacy_log","records_description","text",NULL
"public","privacy_log","additional_note","text",NULL
"public","privacy_log","date","timestamp without time zone",NULL
"public","privacy_log","create_date","timestamp without time zone",NULL
"public","privacy_log","write_date","timestamp without time zone",NULL
"public","privacy_lookup_wizard","id","integer",NULL
"public","privacy_lookup_wizard","log_id","integer",NULL
"public","privacy_lookup_wizard","create_uid","integer",NULL
"public","privacy_lookup_wizard","write_uid","integer",NULL
"public","privacy_lookup_wizard","name","character varying",NULL
"public","privacy_lookup_wizard","email","character varying",NULL
"public","privacy_lookup_wizard","execution_details","text",NULL
"public","privacy_lookup_wizard","create_date","timestamp without time zone",NULL
"public","privacy_lookup_wizard","write_date","timestamp without time zone",NULL
"public","privacy_lookup_wizard_line","id","integer",NULL
"public","privacy_lookup_wizard_line","wizard_id","integer",NULL
"public","privacy_lookup_wizard_line","res_id","integer",NULL
"public","privacy_lookup_wizard_line","res_model_id","integer",NULL
"public","privacy_lookup_wizard_line","create_uid","integer",NULL
"public","privacy_lookup_wizard_line","write_uid","integer",NULL
"public","privacy_lookup_wizard_line","res_name","character varying",NULL
"public","privacy_lookup_wizard_line","res_model","character varying",NULL
"public","privacy_lookup_wizard_line","execution_details","character varying",NULL
"public","privacy_lookup_wizard_line","has_active","boolean",NULL
"public","privacy_lookup_wizard_line","is_active","boolean",NULL
"public","privacy_lookup_wizard_line","is_unlinked","boolean",NULL
"public","privacy_lookup_wizard_line","create_date","timestamp without time zone",NULL
"public","privacy_lookup_wizard_line","write_date","timestamp without time zone",NULL
"public","project_acq_template_budget_rel","acq_id","integer",NULL
"public","project_acq_template_budget_rel","budget_id","integer",NULL
"public","project_acq_template_dependency_rel","acq_id","integer",NULL
"public","project_acq_template_dependency_rel","dependency_id","integer",NULL
"public","project_acquisition","id","integer",NULL
"public","project_acquisition","sequence","integer",NULL
"public","project_acquisition","project_id","integer",NULL
"public","project_acquisition","start_activity_id","integer",NULL
"public","project_acquisition","start_offset_days","integer",NULL
"public","project_acquisition","end_activity_id","integer",NULL
"public","project_acquisition","end_offset_days","integer",NULL
"public","project_acquisition","create_uid","integer",NULL
"public","project_acquisition","write_uid","integer",NULL
"public","project_acquisition","name","character varying",NULL
"public","project_acquisition","code","character varying",NULL
"public","project_acquisition","start_source_type","character varying",NULL
"public","project_acquisition","start_project_ref","character varying",NULL
"public","project_acquisition","end_source_type","character varying",NULL
"public","project_acquisition","end_project_ref","character varying",NULL
"public","project_acquisition","description","text",NULL
"public","project_acquisition","create_date","timestamp without time zone",NULL
"public","project_acquisition","write_date","timestamp without time zone",NULL
"public","project_acquisition","phase","character varying",NULL
"public","project_acquisition","state","character varying",NULL
"public","project_acquisition","start_activity_ref_type","character varying",NULL
"public","project_acquisition","end_activity_ref_type","character varying",NULL
"public","project_acquisition","date_start","date",NULL
"public","project_acquisition","date_end","date",NULL
"public","project_acquisition","baza","double precision",NULL
"public","project_acquisition","tva","double precision",NULL
"public","project_acquisition","total","double precision",NULL
"public","project_acquisition_budget_rel","acquisition_id","integer",NULL
"public","project_acquisition_budget_rel","budget_id","integer",NULL
"public","project_acquisition_dependency_rel","acquisition_id","integer",NULL
"public","project_acquisition_dependency_rel","dependency_id","integer",NULL
"public","project_acquisition_export_wizard","id","integer",NULL
"public","project_acquisition_export_wizard","project_id","integer",NULL
"public","project_acquisition_export_wizard","create_uid","integer",NULL
"public","project_acquisition_export_wizard","write_uid","integer",NULL
"public","project_acquisition_export_wizard","file_name","character varying",NULL
"public","project_acquisition_export_wizard","create_date","timestamp without time zone",NULL
"public","project_acquisition_export_wizard","write_date","timestamp without time zone",NULL
"public","project_acquisition_template","id","integer",NULL
"public","project_acquisition_template","sequence","integer",NULL
"public","project_acquisition_template","create_uid","integer",NULL
"public","project_acquisition_template","write_uid","integer",NULL
"public","project_acquisition_template","name","character varying",NULL
"public","project_acquisition_template","code","character varying",NULL
"public","project_acquisition_template","phase","character varying",NULL
"public","project_acquisition_template","start_template_ref_type","character varying",NULL
"public","project_acquisition_template","end_template_ref_type","character varying",NULL
"public","project_acquisition_template","description","text",NULL
"public","project_acquisition_template","create_date","timestamp without time zone",NULL
"public","project_acquisition_template","write_date","timestamp without time zone",NULL
"public","project_acquisition_template","start_offset_days","integer",NULL
"public","project_acquisition_template","end_offset_days","integer",NULL
"public","project_acquisition_template","start_source_type","character varying",NULL
"public","project_acquisition_template","start_project_ref","character varying",NULL
"public","project_acquisition_template","end_source_type","character varying",NULL
"public","project_acquisition_template","end_project_ref","character varying",NULL
"public","project_acquisition_template","start_template_id","integer",NULL
"public","project_acquisition_template","end_template_id","integer",NULL
"public","project_acquisition_template","baza","double precision",NULL
"public","project_acquisition_template","tva","double precision",NULL
"public","project_acquisition_template_dependency_rel","template_id","integer",NULL
"public","project_acquisition_template_dependency_rel","dependency_id","integer",NULL
"public","project_acquisition_template_project_budget_rel","project_acquisition_template_id","integer",NULL
"public","project_acquisition_template_project_budget_rel","project_budget_id","integer",NULL
"public","project_activity","id","integer",NULL
"public","project_activity","project_id","integer",NULL
"public","project_activity","create_uid","integer",NULL
"public","project_activity","write_uid","integer",NULL
"public","project_activity","name","character varying",NULL
"public","project_activity","status","character varying",NULL
"public","project_activity","data_start","date",NULL
"public","project_activity","data_end","date",NULL
"public","project_activity","create_date","timestamp without time zone",NULL
"public","project_activity","write_date","timestamp without time zone",NULL
"public","project_activity","sequence","integer",NULL
"public","project_activity","code","character varying",NULL
"public","project_activity","phase","character varying",NULL
"public","project_activity","state","character varying",NULL
"public","project_activity","date_start","date",NULL
"public","project_activity","date_end","date",NULL
"public","project_activity","start_activity_id","integer",NULL
"public","project_activity","start_offset_days","integer",NULL
"public","project_activity","end_activity_id","integer",NULL
"public","project_activity","end_offset_days","integer",NULL
"public","project_activity","start_source_type","character varying",NULL
"public","project_activity","start_project_ref","character varying",NULL
"public","project_activity","start_activity_ref_type","character varying",NULL
"public","project_activity","end_source_type","character varying",NULL
"public","project_activity","end_project_ref","character varying",NULL
"public","project_activity","end_activity_ref_type","character varying",NULL
"public","project_activity","template_id","integer",NULL
"public","project_activity_dependency_rel","activity_id","integer",NULL
"public","project_activity_dependency_rel","dependency_id","integer",NULL
"public","project_activity_export_wizard","id","integer",NULL
"public","project_activity_export_wizard","project_id","integer",NULL
"public","project_activity_export_wizard","create_uid","integer",NULL
"public","project_activity_export_wizard","write_uid","integer",NULL
"public","project_activity_export_wizard","file_name","character varying",NULL
"public","project_activity_export_wizard","create_date","timestamp without time zone",NULL
"public","project_activity_export_wizard","write_date","timestamp without time zone",NULL
"public","project_activity_template","id","integer",NULL
"public","project_activity_template","sequence","integer",NULL
"public","project_activity_template","create_uid","integer",NULL
"public","project_activity_template","write_uid","integer",NULL
"public","project_activity_template","name","character varying",NULL
"public","project_activity_template","code","character varying",NULL
"public","project_activity_template","phase","character varying",NULL
"public","project_activity_template","create_date","timestamp without time zone",NULL
"public","project_activity_template","write_date","timestamp without time zone",NULL
"public","project_activity_template","start_template_id","integer",NULL
"public","project_activity_template","start_offset_days","integer",NULL
"public","project_activity_template","end_template_id","integer",NULL
"public","project_activity_template","end_offset_days","integer",NULL
"public","project_activity_template","start_source_type","character varying",NULL
"public","project_activity_template","start_project_ref","character varying",NULL
"public","project_activity_template","end_source_type","character varying",NULL
"public","project_activity_template","end_project_ref","character varying",NULL
"public","project_activity_template","start_template_ref_type","character varying",NULL
"public","project_activity_template","end_template_ref_type","character varying",NULL
"public","project_activity_template_dependency_rel","activity_id","integer",NULL
"public","project_activity_template_dependency_rel","dependency_id","integer",NULL
"public","project_budget","id","integer",NULL
"public","project_budget","project_id","integer",NULL
"public","project_budget","create_uid","integer",NULL
"public","project_budget","write_uid","integer",NULL
"public","project_budget","name","character varying",NULL
"public","project_budget","create_date","timestamp without time zone",NULL
"public","project_budget","write_date","timestamp without time zone",NULL
"public","project_budget","nr_crt","character varying",NULL
"public","project_budget","tip_cheltuiala","character varying",NULL
"public","project_budget","mysmis","character varying",NULL
"public","project_budget","chelt_elig_baza","double precision",NULL
"public","project_budget","chelt_elig_tva","numeric",NULL
"public","project_budget","total_eligibil","double precision",NULL
"public","project_budget","chelt_neelig_baza","double precision",NULL
"public","project_budget","chelt_neelig_tva","numeric",NULL
"public","project_budget","total_neeligibil","double precision",NULL
"public","project_budget","total_baza","double precision",NULL
"public","project_budget","total_tva","double precision",NULL
"public","project_budget","total","double precision",NULL
"public","project_budget","total_chelt_eligibile_neramb","double precision",NULL
"public","project_budget","total_chelt_eligibile_aport","double precision",NULL
"public","project_budget","chapter","character varying",NULL
"public","project_budget","subchapter","character varying",NULL
"public","project_budget_singleton","id","integer",NULL
"public","project_budget_singleton","create_uid","integer",NULL
"public","project_budget_singleton","write_uid","integer",NULL
"public","project_budget_singleton","name","character varying",NULL
"public","project_budget_singleton","code","character varying",NULL
"public","project_budget_singleton","description","text",NULL
"public","project_budget_singleton","create_date","timestamp without time zone",NULL
"public","project_budget_singleton","write_date","timestamp without time zone",NULL
"public","project_budget_singleton","total_baza","double precision",NULL
"public","project_budget_singleton","total_tva","double precision",NULL
"public","project_budget_singleton","total","double precision",NULL
"public","project_budget_singleton_line","id","integer",NULL
"public","project_budget_singleton_line","singleton_id","integer",NULL
"public","project_budget_singleton_line","create_uid","integer",NULL
"public","project_budget_singleton_line","write_uid","integer",NULL
"public","project_budget_singleton_line","chapter","character varying",NULL
"public","project_budget_singleton_line","subchapter","character varying",NULL
"public","project_budget_singleton_line","name","character varying",NULL
"public","project_budget_singleton_line","tip_cheltuiala","character varying",NULL
"public","project_budget_singleton_line","mysmis","character varying",NULL
"public","project_budget_singleton_line","create_date","timestamp without time zone",NULL
"public","project_budget_singleton_line","write_date","timestamp without time zone",NULL
"public","project_budget_singleton_line","chelt_elig_baza","double precision",NULL
"public","project_budget_singleton_line","chelt_elig_tva","double precision",NULL
"public","project_budget_singleton_line","total_eligibil","double precision",NULL
"public","project_budget_singleton_line","chelt_neelig_baza","double precision",NULL
"public","project_budget_singleton_line","chelt_neelig_tva","double precision",NULL
"public","project_budget_singleton_line","total_neeligibil","double precision",NULL
"public","project_budget_singleton_line","total_baza","double precision",NULL
"public","project_budget_singleton_line","total_tva","double precision",NULL
"public","project_budget_singleton_line","total","double precision",NULL
"public","project_budget_singleton_line","total_chelt_eligibile_neramb","double precision",NULL
"public","project_budget_singleton_line","total_chelt_eligibile_aport","double precision",NULL
"public","project_budget_template","id","integer",NULL
"public","project_budget_template","create_uid","integer",NULL
"public","project_budget_template","write_uid","integer",NULL
"public","project_budget_template","name","character varying",NULL
"public","project_budget_template","code","character varying",NULL
"public","project_budget_template","description","text",NULL
"public","project_budget_template","create_date","timestamp without time zone",NULL
"public","project_budget_template","write_date","timestamp without time zone",NULL
"public","project_budget_template","total_baza","double precision",NULL
"public","project_budget_template","total_tva","double precision",NULL
"public","project_budget_template","total","double precision",NULL
"public","project_budget_template_import_wizard","id","integer",NULL
"public","project_budget_template_import_wizard","project_id","integer",NULL
"public","project_budget_template_import_wizard","template_id","integer",NULL
"public","project_budget_template_import_wizard","create_uid","integer",NULL
"public","project_budget_template_import_wizard","write_uid","integer",NULL
"public","project_budget_template_import_wizard","confirm_override","boolean",NULL
"public","project_budget_template_import_wizard","create_date","timestamp without time zone",NULL
"public","project_budget_template_import_wizard","write_date","timestamp without time zone",NULL
"public","project_budget_template_line","id","integer",NULL
"public","project_budget_template_line","template_id","integer",NULL
"public","project_budget_template_line","create_uid","integer",NULL
"public","project_budget_template_line","write_uid","integer",NULL
"public","project_budget_template_line","chapter","character varying",NULL
"public","project_budget_template_line","subchapter","character varying",NULL
"public","project_budget_template_line","name","character varying",NULL
"public","project_budget_template_line","tip_cheltuiala","character varying",NULL
"public","project_budget_template_line","mysmis","character varying",NULL
"public","project_budget_template_line","create_date","timestamp without time zone",NULL
"public","project_budget_template_line","write_date","timestamp without time zone",NULL
"public","project_budget_template_line","chelt_elig_baza","double precision",NULL
"public","project_budget_template_line","chelt_elig_tva","double precision",NULL
"public","project_budget_template_line","total_eligibil","double precision",NULL
"public","project_budget_template_line","chelt_neelig_baza","double precision",NULL
"public","project_budget_template_line","chelt_neelig_tva","double precision",NULL
"public","project_budget_template_line","total_neeligibil","double precision",NULL
"public","project_budget_template_line","total_baza","double precision",NULL
"public","project_budget_template_line","total_tva","double precision",NULL
"public","project_budget_template_line","total","double precision",NULL
"public","project_budget_template_line","total_chelt_eligibile_neramb","double precision",NULL
"public","project_budget_template_line","total_chelt_eligibile_aport","double precision",NULL
"public","project_contract","id","integer",NULL
"public","project_contract","implementation_id","integer",NULL
"public","project_contract","partner_id","integer",NULL
"public","project_contract","file_id","integer",NULL
"public","project_contract","create_uid","integer",NULL
"public","project_contract","write_uid","integer",NULL
"public","project_contract","name","character varying",NULL
"public","project_contract","state","character varying",NULL
"public","project_contract","date_signed","date",NULL
"public","project_contract","create_date","timestamp without time zone",NULL
"public","project_contract","write_date","timestamp without time zone",NULL
"public","project_deviz_export_wizard","id","integer",NULL
"public","project_deviz_export_wizard","project_id","integer",NULL
"public","project_deviz_export_wizard","create_uid","integer",NULL
"public","project_deviz_export_wizard","write_uid","integer",NULL
"public","project_deviz_export_wizard","file_name","character varying",NULL
"public","project_deviz_export_wizard","create_date","timestamp without time zone",NULL
"public","project_deviz_export_wizard","write_date","timestamp without time zone",NULL
"public","project_deviz_import_wizard","id","integer",NULL
"public","project_deviz_import_wizard","project_id","integer",NULL
"public","project_deviz_import_wizard","create_uid","integer",NULL
"public","project_deviz_import_wizard","write_uid","integer",NULL
"public","project_deviz_import_wizard","file_name","character varying",NULL
"public","project_deviz_import_wizard","confirm_override","boolean",NULL
"public","project_deviz_import_wizard","create_date","timestamp without time zone",NULL
"public","project_deviz_import_wizard","write_date","timestamp without time zone",NULL
"public","project_document","id","integer",NULL
"public","project_document","implementation_id","integer",NULL
"public","project_document","partner_id","integer",NULL
"public","project_document","create_uid","integer",NULL
"public","project_document","write_uid","integer",NULL
"public","project_document","name","character varying",NULL
"public","project_document","date","date",NULL
"public","project_document","create_date","timestamp without time zone",NULL
"public","project_document","write_date","timestamp without time zone",NULL
"public","project_document_line","id","integer",NULL
"public","project_document_line","document_id","integer",NULL
"public","project_document_line","budget_line_id","integer",NULL
"public","project_document_line","currency_id","integer",NULL
"public","project_document_line","create_uid","integer",NULL
"public","project_document_line","write_uid","integer",NULL
"public","project_document_line","description","character varying",NULL
"public","project_document_line","amount","numeric",NULL
"public","project_document_line","create_date","timestamp without time zone",NULL
"public","project_document_line","write_date","timestamp without time zone",NULL
"public","project_funding","id","integer",NULL
"public","project_funding","create_uid","integer",NULL
"public","project_funding","write_uid","integer",NULL
"public","project_funding","beneficiar","character varying",NULL
"public","project_funding","cui","character varying",NULL
"public","project_funding","denumire","character varying",NULL
"public","project_funding","cod","character varying",NULL
"public","project_funding","tva_eligibila","character varying",NULL
"public","project_funding","data_depunere","date",NULL
"public","project_funding","data_semnare","date",NULL
"public","project_funding","data_finalizare","date",NULL
"public","project_funding","create_date","timestamp without time zone",NULL
"public","project_funding","write_date","timestamp without time zone",NULL
"public","project_funding","curs_eur","double precision",NULL
"public","project_funding","deviz_note","text",NULL
"public","project_funding","achizitii_note","text",NULL
"public","project_funding","activitati_note","text",NULL
"public","project_funding","rambursare_note","text",NULL
"public","project_funding","total_deviz_eligibil","double precision",NULL
"public","project_funding","total_deviz_neeligibil","double precision",NULL
"public","project_funding","total_deviz_general","double precision",NULL
"public","project_funding","aport_valoare","double precision",NULL
"public","project_funding","stadiu_financiar","double precision",NULL
"public","project_funding","stadiu_fizic","double precision",NULL
"public","project_funding","status_proiect","character varying",NULL
"public","project_funding","data_monitorizare","date",NULL
"public","project_funding","tip_solicitant","character varying",NULL
"public","project_funding","tip_decizie","character varying",NULL
"public","project_funding","numar_decizie","character varying",NULL
"public","project_funding","localitate","character varying",NULL
"public","project_funding","judet","character varying",NULL
"public","project_funding","reprezentant","character varying",NULL
"public","project_funding","telefon","character varying",NULL
"public","project_funding","email","character varying",NULL
"public","project_funding","areal","character varying",NULL
"public","project_funding","regiune","character varying",NULL
"public","project_funding","actiune","character varying",NULL
"public","project_funding","cf_implementare","character varying",NULL
"public","project_funding","cad_implementare","character varying",NULL
"public","project_funding","utilizare","character varying",NULL
"public","project_funding","proprietar","character varying",NULL
"public","project_funding","teren_suprafata","character varying",NULL
"public","project_funding","data_infiintarii","date",NULL
"public","project_implementation","id","integer",NULL
"public","project_implementation","funding_project_id","integer",NULL
"public","project_implementation","create_uid","integer",NULL
"public","project_implementation","write_uid","integer",NULL
"public","project_implementation","start_date","date",NULL
"public","project_implementation","end_date","date",NULL
"public","project_implementation","create_date","timestamp without time zone",NULL
"public","project_implementation","write_date","timestamp without time zone",NULL
"public","project_implementation","user_id","integer",NULL
"public","project_implementation","state","character varying",NULL
"public","project_implementation","description","text",NULL
"public","project_implementation_create_wizard","id","integer",NULL
"public","project_implementation_create_wizard","funding_id","integer",NULL
"public","project_implementation_create_wizard","create_uid","integer",NULL
"public","project_implementation_create_wizard","write_uid","integer",NULL
"public","project_implementation_create_wizard","message","text",NULL
"public","project_implementation_create_wizard","create_date","timestamp without time zone",NULL
"public","project_implementation_create_wizard","write_date","timestamp without time zone",NULL
"public","project_monitoring","id","integer",NULL
"public","project_monitoring","nr","integer",NULL
"public","project_monitoring","sequence","integer",NULL
"public","project_monitoring","termen_activity_id","integer",NULL
"public","project_monitoring","termen_offset_days","integer",NULL
"public","project_monitoring","project_id","integer",NULL
"public","project_monitoring","create_uid","integer",NULL
"public","project_monitoring","write_uid","integer",NULL
"public","project_monitoring","name","character varying",NULL
"public","project_monitoring","tip_masurare","character varying",NULL
"public","project_monitoring","tip_indicator","character varying",NULL
"public","project_monitoring","termen_source","character varying",NULL
"public","project_monitoring","termen_project_ref","character varying",NULL
"public","project_monitoring","um","character varying",NULL
"public","project_monitoring","termen_realizare","date",NULL
"public","project_monitoring","descriere","text",NULL
"public","project_monitoring","criteriu_validare","text",NULL
"public","project_monitoring","documente","text",NULL
"public","project_monitoring","valoare_initiala","numeric",NULL
"public","project_monitoring","valoare_finala","numeric",NULL
"public","project_monitoring","diferenta","numeric",NULL
"public","project_monitoring","create_date","timestamp without time zone",NULL
"public","project_monitoring","write_date","timestamp without time zone",NULL
"public","project_monitoring","source_template_id","integer",NULL
"public","project_monitoring_export_wizard","id","integer",NULL
"public","project_monitoring_export_wizard","project_id","integer",NULL
"public","project_monitoring_export_wizard","create_uid","integer",NULL
"public","project_monitoring_export_wizard","write_uid","integer",NULL
"public","project_monitoring_export_wizard","file_name","character varying",NULL
"public","project_monitoring_export_wizard","create_date","timestamp without time zone",NULL
"public","project_monitoring_export_wizard","write_date","timestamp without time zone",NULL
"public","project_monitoring_template","id","integer",NULL
"public","project_monitoring_template","sequence","integer",NULL
"public","project_monitoring_template","termen_template_activity_id","integer",NULL
"public","project_monitoring_template","termen_offset_days","integer",NULL
"public","project_monitoring_template","create_uid","integer",NULL
"public","project_monitoring_template","write_uid","integer",NULL
"public","project_monitoring_template","name","character varying",NULL
"public","project_monitoring_template","tip_masurare","character varying",NULL
"public","project_monitoring_template","tip_indicator","character varying",NULL
"public","project_monitoring_template","termen_source","character varying",NULL
"public","project_monitoring_template","termen_project_ref","character varying",NULL
"public","project_monitoring_template","um","character varying",NULL
"public","project_monitoring_template","descriere","text",NULL
"public","project_monitoring_template","criteriu_validare","text",NULL
"public","project_monitoring_template","documente","text",NULL
"public","project_monitoring_template","valoare_initiala","numeric",NULL
"public","project_monitoring_template","valoare_finala","numeric",NULL
"public","project_monitoring_template","create_date","timestamp without time zone",NULL
"public","project_monitoring_template","write_date","timestamp without time zone",NULL
"public","project_monitoring_template","diferenta","numeric",NULL
"public","project_purchase","id","integer",NULL
"public","project_purchase","project_id","integer",NULL
"public","project_purchase","create_uid","integer",NULL
"public","project_purchase","write_uid","integer",NULL
"public","project_purchase","name","character varying",NULL
"public","project_purchase","furnizor","character varying",NULL
"public","project_purchase","data","date",NULL
